rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,study_id,session_id,subj_code,key_assignment,order_assignment,condition_assignment,instr_tests,success,question_order,task,color,text,correct_response,correct,flanker_stim_type,direction
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,192,490784,0.0-12.0-3.0-1.0-0.6,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
475,img/inc2.png,e,image-keyboard-response,193,491278,0.0-12.0-3.0-1.0-1.6-0.6,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,e,true,incongruent,left
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,194,491809,0.0-12.0-3.0-1.0-0.7,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
536,img/inc1.png,i,image-keyboard-response,195,492373,0.0-12.0-3.0-1.0-1.7-0.7,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,i,true,incongruent,right
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,196,493899,0.0-12.0-3.0-1.0-0.8,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
446,img/con2.png,i,image-keyboard-response,197,494374,0.0-12.0-3.0-1.0-1.8-0.8,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,i,true,congruent,right
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,198,494651,0.0-12.0-3.0-1.0-0.9,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
563,img/inc1.png,i,image-keyboard-response,199,495250,0.0-12.0-3.0-1.0-1.9-0.9,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,i,true,incongruent,right
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,200,496277,0.0-12.0-3.0-1.0-0.10,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
470,img/inc2.png,e,image-keyboard-response,201,496773,0.0-12.0-3.0-1.0-1.10-0.10,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,e,true,incongruent,left
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,202,497780,0.0-12.0-3.0-1.0-0.11,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
446,img/con1.png,e,image-keyboard-response,203,498253,0.0-12.0-3.0-1.0-1.11-0.11,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,e,true,congruent,left
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,204,499271,0.0-12.0-3.0-1.0-0.12,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
759,img/con2.png,i,image-keyboard-response,205,500058,0.0-12.0-3.0-1.0-1.12-0.12,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,i,true,congruent,right
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,206,501335,0.0-12.0-3.0-1.0-0.13,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
401,img/con1.png,i,image-keyboard-response,207,501749,0.0-12.0-3.0-1.0-1.13-0.13,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,e,false,congruent,left
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,208,502527,0.0-12.0-3.0-1.0-0.14,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
888,img/inc1.png,i,image-keyboard-response,209,503441,0.0-12.0-3.0-1.0-1.14-0.14,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,i,true,incongruent,right
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,210,504968,0.0-12.0-3.0-1.0-0.15,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
884,img/inc2.png,i,image-keyboard-response,211,505888,0.0-12.0-3.0-1.0-1.15-0.15,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,e,false,incongruent,left
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,212,507667,0.0-12.0-3.0-1.0-0.16,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
465,img/inc2.png,e,image-keyboard-response,213,508164,0.0-12.0-3.0-1.0-1.16-0.16,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,e,true,incongruent,left
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,214,509178,0.0-12.0-3.0-1.0-0.17,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
421,img/con1.png,e,image-keyboard-response,215,509627,0.0-12.0-3.0-1.0-1.17-0.17,3,1,2025-04-18 09:08:02,abcbb6d8712eea8b64f0e9e1a7622972,199.48.180.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",WebKit,Chrome,129.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67d9e8a1074327b372eb538d&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802166276be3fe67c0e0eff,"en,en-US;q=0.9",67d9e8a1074327b372eb538d,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,680215178cb1e2d1ad74f47e,6802166276be3fe67c0e0eff,9kgnqwOlC4tv,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,e,true,congruent,left
